quantifier,dataset,inv_abs_error,run_time
MAX,phplE7q6h,0.827191585,0.000151320500008244
MAX,phpmPOD5A,0.727124065,0.0001504600000407175
MAX,phpwRjVjk,0.87664884,0.000146838000073282
MAX,phpxijhaP,0.9892424400000001,0.0001469135000660945
MAX,pol,0.97386288,0.00015034099993494848
MAX,pollen,0.722333165,0.00014490300007305
MAX,puma32H,0.89973602,0.0001487214999360215
MAX,puma8NH,0.95056567,0.00014766500004038
MAX,quake,0.71744496,0.0001447200000802225
MAX,space_ga,0.9592673899999999,0.0001448555000751585
MAX,spambase,0.976210145,0.000147805000142345
MAX,sylva_prior,0.99331773,0.000148284999941045
MAX,visualizing_soil,0.9980227100000001,0.0001474325000344315
MAX,wind,0.964486525,0.000148981500096807
MAX,winetype,0.994879555,0.000146976500018305
MS,1043_ada_agnostic,0.95306703,0.02564423800002255
MS,1460_banana,0.839934145,0.025690083499994174
MS,1462_banknote-authentication,0.99096904,0.025612828500038584
MS,1466_cardiotocography,1.0,0.025585581499990386
MS,1475_first-order-theorem-proving,0.9381998199999999,0.025685178999938166
MS,1479_hill-valley,0.93374741,0.02558270899998201
MS,1485_madelon,0.819035325,0.025744682500007863
MS,1489_phoneme,0.94028921,0.025665098000035823
MS,1494_qsar-biodeg,0.953744915,0.02563501650000485
MS,1496_ringnorm,0.95321593,0.025662942999992944
MS,1497_wall-robot-navigation,0.950832415,0.025597698999999877
MS,1504_steel-plates-fault,1.0,0.025725565500028958
MS,1507_twonorm,0.9915992199999999,0.025542592999990982
MS,1526_wall-robot-navigation,0.920696375,0.02558257350000981
MS,1535_volcanoes-b5,0.92268573,0.025586472000063577
MS,1538_volcanoes-d1,0.9410054999999999,0.025650894500054117
MS,1539_volcanoes-d2,0.923525345,0.02560805399999476
MS,1540_volcanoes-d3,0.86014861,0.025542350000055145
MS,1541_volcanoes-d4,0.8358221450000001,0.025514074999996365
MS,1566_hill-valley,0.915917915,0.025527603500013308
MS,182_satimage,0.989731845,0.02561548450003097
MS,23_cmc,0.934349225,0.025602491999998117
MS,28_optdigits,0.98822686,0.025554649499936154
MS,294_satellite_image,0.9902091749999999,0.025830389500006233
MS,2dplanes,0.9683777050000001,0.02547652200008083
MS,30_page-blocks,0.9396173600000001,0.026017824000055
MS,312_scene,0.98529076,0.02507080699996545
MS,375_JapaneseVowels,0.98374438,0.02523255100001729
MS,40474_thyroid-allbp,0.951465915,0.024508416999969945
MS,40475_thyroid-allhyper,0.951465915,0.024483206499908143
MS,40733_yeast,0.82515975,0.02506265449999769
MS,44_spambase,0.9789619500000001,0.02599780599998662
MS,4538_GesturePhaseSegmentationProcessed,0.89255151,0.02537185200005292
MS,60_waveform-5000,0.96708293,0.02459795600004322
MS,679_rmftsa_sleepdata,0.894329355,0.024621726500044995
MS,AedesQuinx,0.9609677499999999,0.024520156000044105
MS,AedesSex,0.989463385,0.024515107000051967
MS,ArabicDigit,0.9924987299999999,0.024577870500106607
MS,BNG,0.9905672950000001,0.025826474000041295
MS,BNG_breast-w,0.9905672950000001,0.026177351000032968
MS,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.77118911,0.02624636450005705
MS,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.7718029,0.02652192750003446
MS,HTRU,0.979993915,0.026213648500106452
MS,MagicTelescope,0.9504482,0.026160133999874186
MS,abalone,0.960050655,0.024874492000108103
MS,ailerons,0.9727625799999999,0.024547828499962586
MS,anuranCalls,0.983209325,0.024541659499964178
MS,balloon,0.9733699950000001,0.02454696800004053
MS,bank8FM,0.986072995,0.02457775100001522
MS,churn,0.878258175,0.026464292999971755
MS,clean2,1.0,0.026778521500000305
MS,click-prediction,0.75131033,0.02659924550001046
MS,cmc,0.93281013,0.026554145499976537
MS,covtype_reduced,0.95041365,0.02641374400008312
MS,cpu_act,0.980103495,0.02640717999997828
MS,default_credit_card_clients,0.908739865,0.026267188500050862
MS,delta_ailerons,0.980993605,0.026013010000005988
MS,eeg,0.8771869200000001,0.025895391999874798
MS,electricity-normalized,0.948716465,0.026457946500013305
MS,elevators,0.974617685,0.026635630999999146
MS,file22f0e4a679,0.9896055750000001,0.026683051000045404
MS,file79b563a1a18,0.95195911,0.026725040500032216
MS,file7b5365fa741c,0.9624238549999999,0.026688376000047306
MS,fri_c2_1000_10,0.93110902,0.026471248999951014
MS,fried,0.9689351,0.026389706000027168
MS,gina_agnostic,0.962522775,0.02627789099999059
MS,houses,0.98894796,0.026213618999918205
MS,jm1-processed,0.89043845,0.026363290999906846
MS,kdd_JapaneseVowels,0.98374438,0.02624639449997626
MS,kin8nm,0.944517085,0.026214107500090858
MS,letter-recognition,0.885621655,0.026269146499926087
MS,magic,0.9504482,0.02614160400005853
MS,mozilla,0.959833625,0.02620467499993533
MS,namao,0.9842944699999999,0.024630247999993977
MS,occupancy,0.9934014000000001,0.024491490999826008
MS,page-blocks,0.9396173600000001,0.02442118399989335
MS,parity5_plus_5,0.8236416900000001,0.02459673150004159
MS,pendigits,0.99326492,0.024485552499936558
MS,phoneme,0.9360825300000001,0.02446853200015535
MS,php50jXam,0.99096904,0.024550933000027676
MS,phpGUrE90,0.9552598999999999,0.02453464099986372
MS,phpMD2hR6,0.951756135,0.024507793500069913
MS,phpV5QYya,0.979103515,0.024571553000059743
MS,phpWfYmlu,0.95073792,0.024511799999945606
MS,phphQEck0,0.977415565,0.02460830600000913
MS,phplE7q6h,0.880424525,0.024637261000061653
MS,phpmPOD5A,0.69607305,0.024558568999946098
MS,phpwRjVjk,0.842720575,0.02453966400003987
MS,phpxijhaP,0.9915992199999999,0.02457695450004389
MS,pol,0.97515917,0.024422199500040685
MS,pollen,0.756677095,0.024536452499887625
MS,puma32H,0.893859485,0.0245930430000953
MS,puma8NH,0.9521063200000001,0.024518696000068257
MS,quake,0.7398360900000001,0.024582716500026386
MS,space_ga,0.967298735,0.02445638799998046
MS,spambase,0.9789619500000001,0.02450461699994771
MS,sylva_prior,0.9944533149999999,0.02451566199990334
MS,visualizing_soil,0.994911745,0.024584762000104045
MS,wind,0.97333355,0.02461863899998202
MS,winetype,0.995039625,0.024595876499861283
PACC,1043_ada_agnostic,0.9351880149999999,0.0031552169999985763
PACC,1460_banana,0.69607305,0.00269752349997811
PACC,1462_banknote-authentication,0.972980815,0.002699516999982685
PACC,1466_cardiotocography,0.99544376,0.0030213229999616884
PACC,1475_first-order-theorem-proving,0.8648758200000001,0.0031999330000189188
PACC,1479_hill-valley,0.69607305,0.0036527915000351147
PACC,1485_madelon,0.8087856999999999,0.007623286499983757
PACC,1489_phoneme,0.8876322550000001,0.0027254100000254256
PACC,1494_qsar-biodeg,0.93318039,0.0030883840000160007
PACC,1496_ringnorm,0.89672571,0.0028836890000001805
PACC,1497_wall-robot-navigation,0.88943589,0.00292614149999276
PACC,1504_steel-plates-fault,0.997146985,0.0030042094999770987
PACC,1507_twonorm,0.98823622,0.0028802824999865587
PACC,1526_wall-robot-navigation,0.7046753200000001,0.0027113285000040783
PACC,1535_volcanoes-b5,0.948255145,0.002703728000051293
PACC,1538_volcanoes-d1,0.7074368950000001,0.002702605500016892
PACC,1539_volcanoes-d2,0.70655222,0.0027098395000211407
PACC,1540_volcanoes-d3,0.7630067300000001,0.002708930500029914
PACC,1541_volcanoes-d4,0.7376439499999999,0.0026996169999392292
PACC,1566_hill-valley,0.84666352,0.003651240500043919
PACC,182_satimage,0.9884846450000001,0.003040775499998698
PACC,23_cmc,0.75623571,0.0027611999999816762
PACC,28_optdigits,0.9805757800000001,0.003296331499964204
PACC,294_satellite_image,0.988214685,0.0030664885000168856
PACC,2dplanes,0.942502225,0.00279145450006576
PACC,30_page-blocks,0.946038975,0.0028289675000814415
PACC,312_scene,0.957715565,0.005477021499946155
PACC,375_JapaneseVowels,0.983456285,0.0027920984999854665
PACC,40474_thyroid-allbp,0.89770151,0.002792966499973721
PACC,40475_thyroid-allhyper,0.89770151,0.0028124055000079756
PACC,40733_yeast,0.698472405,0.002692487499980366
PACC,44_spambase,0.957921805,0.003340065500060469
PACC,4538_GesturePhaseSegmentationProcessed,0.69607305,0.002989774999932657
PACC,60_waveform-5000,0.94453973,0.0029459504999976584
PACC,679_rmftsa_sleepdata,0.69607305,0.002538954999963558
PACC,AedesQuinx,0.924025665,0.002817268999979155
PACC,AedesSex,0.981778945,0.00281640250009327
PACC,ArabicDigit,0.990191215,0.002809901499949726
PACC,BNG,0.987251675,0.002807724500025818
PACC,BNG_breast-w,0.987251675,0.002849340000066099
PACC,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.69607305,0.0029872339999746527
PACC,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.69607305,0.0030034570000861517
PACC,HTRU,0.9798146400000001,0.002841888500151932
PACC,MagicTelescope,0.8935492650000001,0.002865209000174164
PACC,abalone,0.93101,0.00265445850004648
PACC,ailerons,0.962071325,0.002954393499985549
PACC,anuranCalls,0.977081175,0.002766739000007826
PACC,balloon,0.971326275,0.002535528500138705
PACC,bank8FM,0.980904185,0.0026268519999939127
PACC,churn,0.724453675,0.00300339049997087
PACC,clean2,0.996830655,0.004611351999938004
PACC,click-prediction,0.69607305,0.002950807999959529
PACC,cmc,0.757147525,0.0029025519999685873
PACC,covtype_reduced,0.90041962,0.003365822999930919
PACC,cpu_act,0.9687694050000001,0.0030297069999505265
PACC,default_credit_card_clients,0.717501295,0.00300967349991874
PACC,delta_ailerons,0.9716909300000001,0.002788538500035381
PACC,eeg,0.69607305,0.002861577500098016
PACC,electricity-normalized,0.852916585,0.00286626549999705
PACC,elevators,0.94140006,0.002982167000036447
PACC,file22f0e4a679,0.986536925,0.005459088000061405
PACC,file79b563a1a18,0.88916343,0.004360027500024397
PACC,file7b5365fa741c,0.945332575,0.003365999500056156
PACC,fri_c2_1000_10,0.88340615,0.002884685000135461
PACC,fried,0.943995195,0.0029263405000164717
PACC,gina_agnostic,0.93922161,0.012643364499872356
PACC,houses,0.987190375,0.0028532020000056457
PACC,jm1-processed,0.69607305,0.003002075000003924
PACC,kdd_JapaneseVowels,0.983456285,0.002912019500163251
PACC,kin8nm,0.9047792699999999,0.0028381140000237285
PACC,letter-recognition,0.69607305,0.002931944999945652
PACC,magic,0.8935492650000001,0.002860904999870348
PACC,mozilla,0.885842665,0.002813578499972162
PACC,namao,0.97481166,0.0037020699999629363
PACC,occupancy,0.972336975,0.0025755799999023555
PACC,page-blocks,0.946038975,0.002604638999946424
PACC,parity5_plus_5,0.69607305,0.002605810999975749
PACC,pendigits,0.985258095,0.00267676349982134
PACC,phoneme,0.8890482,0.0025648060000821203
PACC,php50jXam,0.972980815,0.0025366505002056743
PACC,phpGUrE90,0.9362063949999999,0.002910544999904181
PACC,phpMD2hR6,0.8043290550000001,0.002613836000018589
PACC,phpV5QYya,0.9677924450000001,0.0028357144998153133
PACC,phpWfYmlu,0.89517751,0.002717110499925134
PACC,phphQEck0,0.917519245,0.0026011215001926218
PACC,phplE7q6h,0.69607305,0.0026838070001576346
PACC,phpmPOD5A,0.7203816999999999,0.002623502499791312
PACC,phpwRjVjk,0.69607305,0.0025439979998008746
PACC,phpxijhaP,0.98823622,0.0027090855001187654
PACC,pol,0.946998195,0.002997327499997432
PACC,pollen,0.803346145,0.0025621744997988065
PACC,puma32H,0.8456647700000001,0.0028488215001743317
PACC,puma8NH,0.8874495299999999,0.002596365000044849
PACC,quake,0.69607305,0.0025296839999827568
PACC,space_ga,0.9317574399999999,0.002551338999965029
PACC,spambase,0.957921805,0.003064531500131077
PACC,sylva_prior,0.969717535,0.0035442009999496287
PACC,visualizing_soil,0.9914561449999999,0.002561890000233634
PACC,wind,0.9502677850000001,0.0026647625000623034
PACC,winetype,0.992747405,0.0026378694999402304
PCC,1043_ada_agnostic,0.8436533350000001,0.0028578884999751093
PCC,1460_banana,0.802999695,0.0024019180000140698
PCC,1462_banknote-authentication,0.979123335,0.0024057530000436114
PCC,1466_cardiotocography,0.99544376,0.0027354950000062195
PCC,1475_first-order-theorem-proving,0.83093879,0.0029020510000145263
PCC,1479_hill-valley,0.8377367200000001,0.003367458999973629
PCC,1485_madelon,0.804233945,0.007311970000005152
PCC,1489_phoneme,0.8241386900000001,0.0024372949999632966
PCC,1494_qsar-biodeg,0.88318218,0.0027992580000363405
PCC,1496_ringnorm,0.85283234,0.002582945499948385
PCC,1497_wall-robot-navigation,0.84936398,0.0026209505000132994
PCC,1504_steel-plates-fault,0.997146985,0.00271862400000368
PCC,1507_twonorm,0.980343945,0.002572018500040891
PCC,1526_wall-robot-navigation,0.827244365,0.002412934499998252
PCC,1535_volcanoes-b5,0.7737082100000001,0.0024057549999497
PCC,1538_volcanoes-d1,0.74912676,0.00241151599999734
PCC,1539_volcanoes-d2,0.754799895,0.0024015075000169838
PCC,1540_volcanoes-d3,0.7494593500000001,0.002402583999987601
PCC,1541_volcanoes-d4,0.74468917,0.0023989689999916134
PCC,1566_hill-valley,0.834175535,0.0033699335000027934
PCC,182_satimage,0.979367185,0.002749971500029412
PCC,23_cmc,0.82272796,0.002477928499997634
PCC,28_optdigits,0.952568235,0.0029941519999828804
PCC,294_satellite_image,0.97874589,0.002760519499943206
PCC,2dplanes,0.892793925,0.002483275000085944
PCC,30_page-blocks,0.872191225,0.0025238425000133685
PCC,312_scene,0.93138643,0.005209562500094711
PCC,375_JapaneseVowels,0.938983565,0.0024810169999636396
PCC,40474_thyroid-allbp,0.84889055,0.002542082500012788
PCC,40475_thyroid-allhyper,0.84889055,0.0025531300000147406
PCC,40733_yeast,0.8080069249999999,0.0024171020000175705
PCC,44_spambase,0.92556613,0.0030273054999815437
PCC,4538_GesturePhaseSegmentationProcessed,0.8019152549999999,0.0026995930000702573
PCC,60_waveform-5000,0.8908674050000001,0.0026778414999534535
PCC,679_rmftsa_sleepdata,0.805310075,0.002297139499960343
PCC,AedesQuinx,0.87846565,0.002534613500047222
PCC,AedesSex,0.973797335,0.002540171999962647
PCC,ArabicDigit,0.986570965,0.0025432984999678833
PCC,BNG,0.9778752199999999,0.0024824949999674058
PCC,BNG_breast-w,0.9778752199999999,0.0025405709999904
PCC,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.80363573,0.002674802000001315
PCC,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.80337876,0.002684489000002891
PCC,HTRU,0.9204996900000001,0.00251637949993887
PCC,MagicTelescope,0.849762675,0.0025410675001330163
PCC,abalone,0.8726352749999999,0.0023794670000188032
PCC,ailerons,0.917309585,0.002671921000073733
PCC,anuranCalls,0.95163614,0.002501653500039489
PCC,balloon,0.90480032,0.0022920019999673486
PCC,bank8FM,0.9557802750000001,0.0023646664999068382
PCC,churn,0.7973458050000001,0.0026876765000360585
PCC,clean2,0.996830655,0.004300412000011373
PCC,click-prediction,0.764107605,0.002606906000064504
PCC,cmc,0.822026795,0.00256250249995896
PCC,covtype_reduced,0.85188013,0.0030261679999875456
PCC,cpu_act,0.93170946,0.0026938890000564653
PCC,default_credit_card_clients,0.7945370850000001,0.0026943445000960726
PCC,delta_ailerons,0.94600847,0.0024663865000092715
PCC,eeg,0.8084563699999999,0.0025369084999419546
PCC,electricity-normalized,0.8524313050000001,0.002555983500023963
PCC,elevators,0.907309775,0.0026510834999498413
PCC,file22f0e4a679,0.9719343600000001,0.005118991500021316
PCC,file79b563a1a18,0.8625223599999999,0.004047771500117911
PCC,file7b5365fa741c,0.8567677100000001,0.0030280460000448755
PCC,fri_c2_1000_10,0.8376279700000001,0.002573716000060761
PCC,fried,0.892629755,0.0025730129999737505
PCC,gina_agnostic,0.8883104799999999,0.012280173499893816
PCC,houses,0.972630905,0.002519409000105902
PCC,jm1-processed,0.7813404749999999,0.00267019099999738
PCC,kdd_JapaneseVowels,0.938983565,0.0025821240000549976
PCC,kin8nm,0.84838624,0.002516537000137712
PCC,letter-recognition,0.7837024800000001,0.002605524499958798
PCC,magic,0.849762675,0.002536204500211117
PCC,mozilla,0.85679726,0.002492563999894581
PCC,namao,0.945731295,0.0034176545000081616
PCC,occupancy,0.97439256,0.002316774000064419
PCC,page-blocks,0.872191225,0.002367790500011274
PCC,parity5_plus_5,0.80436249,0.0023883995001596717
PCC,pendigits,0.97249303,0.0024304235000453846
PCC,phoneme,0.82499898,0.002323129999931499
PCC,php50jXam,0.979123335,0.002310273500097487
PCC,phpGUrE90,0.88415626,0.0026937850000103417
PCC,phpMD2hR6,0.87345034,0.0023366340000210975
PCC,phpV5QYya,0.9432238900000001,0.002573364499985424
PCC,phpWfYmlu,0.853367225,0.0024696549999316127
PCC,phphQEck0,0.8798623000000001,0.002302094500009795
PCC,phplE7q6h,0.809109395,0.0024331239999264152
PCC,phpmPOD5A,0.7203816999999999,0.002364623000012167
PCC,phpwRjVjk,0.80286647,0.0022948849999738265
PCC,phpxijhaP,0.980343945,0.0024758349998409766
PCC,pol,0.90118584,0.0027417085000888087
PCC,pollen,0.803346145,0.002329446500116267
PCC,puma32H,0.8151903149999999,0.002601174999890597
PCC,puma8NH,0.8572181550000001,0.0023550974998215153
PCC,quake,0.80203267,0.0023045329999149045
PCC,space_ga,0.88606817,0.0023252129998763364
PCC,spambase,0.92556613,0.0028275159999065613
PCC,sylva_prior,0.957320935,0.0032991555000443846
PCC,visualizing_soil,0.9894269450000001,0.002321456000081476
PCC,wind,0.90168408,0.0024207879999084496
PCC,winetype,0.989614485,0.0024025534998326713
SMM,1043_ada_agnostic,0.9545037700000001,0.0001071210000099595
SMM,1460_banana,0.782332285,0.0001090464999924225
SMM,1462_banknote-authentication,0.989121645,0.00010024450003126813
SMM,1466_cardiotocography,0.998985835,0.0001022179999744866
SMM,1475_first-order-theorem-proving,0.93899924,0.0001099070000008805
SMM,1479_hill-valley,0.93849019,9.86200000033858e-05
SMM,1485_madelon,0.818595895,0.000104042499974591
SMM,1489_phoneme,0.947404155,0.0001093789999503755
SMM,1494_qsar-biodeg,0.9532204350000001,9.870199998203059e-05
SMM,1496_ringnorm,0.9517059299999999,0.000111569000018743
SMM,1497_wall-robot-navigation,0.949465845,0.000109274999981557
SMM,1504_steel-plates-fault,0.998867955,0.00010121350002915294
SMM,1507_twonorm,0.9914964500000001,0.00011102550002301049
SMM,1526_wall-robot-navigation,0.9275895300000001,0.00010960649996827301
SMM,1535_volcanoes-b5,0.92986822,0.00011315649999682751
SMM,1538_volcanoes-d1,0.94411765,0.0001128004999872685
SMM,1539_volcanoes-d2,0.9090926399999999,0.00011251600005829501
SMM,1540_volcanoes-d3,0.9494307550000001,0.0001136504999839825
SMM,1541_volcanoes-d4,0.912880435,0.000112196500008342
SMM,1566_hill-valley,0.915936775,9.815100000650439e-05
SMM,182_satimage,0.989879565,0.0001107245000366165
SMM,23_cmc,0.9329879099999999,0.00010044500008458782
SMM,28_optdigits,0.988348895,0.00010751650002470749
SMM,294_satellite_image,0.99002729,0.00011137400002548399
SMM,2dplanes,0.968127975,0.00015661300007190502
SMM,30_page-blocks,0.9428625049999999,0.00011418700001736169
SMM,312_scene,0.98513357,0.00010083200001643595
SMM,375_JapaneseVowels,0.983276005,0.00011561300001625851
SMM,40474_thyroid-allbp,0.950271935,9.731899996949927e-05
SMM,40475_thyroid-allhyper,0.950271935,9.830600005442771e-05
SMM,40733_yeast,0.92132606,9.771700000781803e-05
SMM,44_spambase,0.97931111,0.00011156300000943347
SMM,4538_GesturePhaseSegmentationProcessed,0.90841966,0.00011649200006099199
SMM,60_waveform-5000,0.965600515,0.00010181150005333539
SMM,679_rmftsa_sleepdata,0.8590205249999999,9.157649998087363e-05
SMM,AedesQuinx,0.960275095,0.0001234684999507835
SMM,AedesSex,0.9887822549999999,0.000122336499971374
SMM,ArabicDigit,0.992326795,0.000107857999946602
SMM,BNG,0.99049975,0.0001561990000481635
SMM,BNG_breast-w,0.99049975,0.0001628339999842395
SMM,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.79116034,0.000108093000089812
SMM,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.7691840500000001,0.0001080380001075755
SMM,HTRU,0.98090453,0.000134268999990985
SMM,MagicTelescope,0.94990093,0.0001370655000573085
SMM,abalone,0.9605696,0.00010131950003594749
SMM,ailerons,0.97258544,0.0001127384999562705
SMM,anuranCalls,0.983844355,0.00010459999990411658
SMM,balloon,0.974155675,9.561249989928624e-05
SMM,bank8FM,0.9860862149999999,0.0001073354999607065
SMM,churn,0.9019077950000001,0.0001159069999811845
SMM,clean2,0.9994471199999999,0.000121308000052474
SMM,click-prediction,0.890015435,0.00017025549998829452
SMM,cmc,0.9359481049999999,0.000108206999984711
SMM,covtype_reduced,0.95007615,0.0001239180000629405
SMM,cpu_act,0.98059481,0.00012276249995915752
SMM,default_credit_card_clients,0.928352745,0.0001523065000037125
SMM,delta_ailerons,0.980897255,0.000117883000075329
SMM,eeg,0.8825479199999999,0.000129061999941719
SMM,electricity-normalized,0.9486344099999999,0.000175517999959943
SMM,elevators,0.9745373399999999,0.00013592449991842352
SMM,file22f0e4a679,0.9895012,0.00010914400002543401
SMM,file79b563a1a18,0.9503099,0.000114298999978874
SMM,file7b5365fa741c,0.9632521350000001,0.0001180254999871425
SMM,fri_c2_1000_10,0.92506804,0.00010527000020369299
SMM,fried,0.9691141299999999,0.0001711815000089165
SMM,gina_agnostic,0.9633524250000001,0.00011424449994587349
SMM,houses,0.98948926,0.00013832399987217853
SMM,jm1-processed,0.90636437,0.000125456500136304
SMM,kdd_JapaneseVowels,0.983276005,0.0001235890001225425
SMM,kin8nm,0.94351191,0.000120710500123048
SMM,letter-recognition,0.9298061049999999,0.0001395720000618375
SMM,magic,0.94990093,0.00013634450007879952
SMM,mozilla,0.959240535,0.00013267849997641352
SMM,namao,0.98404145,0.000136476000025089
SMM,occupancy,0.9918768649999999,0.000120197000160213
SMM,page-blocks,0.9428625049999999,0.00010000799989937764
SMM,parity5_plus_5,0.7905363599999999,8.880649993443466e-05
SMM,pendigits,0.9923748299999999,0.0001072045000000315
SMM,phoneme,0.9474354049999999,9.95125000917926e-05
SMM,php50jXam,0.989121645,8.99685000331373e-05
SMM,phpGUrE90,0.953910225,8.991900003820717e-05
SMM,phpMD2hR6,0.95597674,0.0001828259999819605
SMM,phpV5QYya,0.979874635,0.00010862899996932
SMM,phpWfYmlu,0.9506130399999999,0.00010347749997885793
SMM,phphQEck0,0.97503619,0.00033916899988975545
SMM,phplE7q6h,0.88177006,0.00011458700011639549
SMM,phpmPOD5A,0.737491085,0.000130833999901318
SMM,phpwRjVjk,0.7741007000000001,9.925799999108645e-05
SMM,phpxijhaP,0.9914964500000001,0.00010320350014803857
SMM,pol,0.974653695,0.00011298750017881
SMM,pollen,0.687037905,9.659700002884823e-05
SMM,puma32H,0.894930535,0.0001046509997831385
SMM,puma8NH,0.95192007,0.00010581200031078449
SMM,quake,0.740491685,9.229400009644403e-05
SMM,space_ga,0.967216545,9.46800000383491e-05
SMM,spambase,0.97931111,9.8480500055298e-05
SMM,sylva_prior,0.99177421,0.00011106499983720449
SMM,visualizing_soil,0.9933792,0.00010561399993088749
SMM,wind,0.973032525,0.0001035724999564519
SMM,winetype,0.993910325,0.00010268349982647918
SORD,1043_ada_agnostic,0.95807075,0.24876578900001273
SORD,1460_banana,0.8950261500000001,0.2901047439999729
SORD,1462_banknote-authentication,0.991336465,0.0705685400000129
SORD,1466_cardiotocography,1.0,0.10882273999997776
SORD,1475_first-order-theorem-proving,0.9407670400000001,0.3407970795000119
SORD,1479_hill-valley,0.943905165,0.0650560040000209
SORD,1485_madelon,0.8190853699999999,0.13359932899997143
SORD,1489_phoneme,0.95047129,0.2997835644999986
SORD,1494_qsar-biodeg,0.94947071,0.057887320499962654
SORD,1496_ringnorm,0.9537270200000001,0.4078444380000337
SORD,1497_wall-robot-navigation,0.94892074,0.30317504250002
SORD,1504_steel-plates-fault,1.0,0.09951326550001337
SORD,1507_twonorm,0.9917341749999999,0.40245332549998236
SORD,1526_wall-robot-navigation,0.9348996049999999,0.3009095284999693
SORD,1535_volcanoes-b5,0.9315031949999999,0.5541983765000168
SORD,1538_volcanoes-d1,0.951944275,0.4877660009999818
SORD,1539_volcanoes-d2,0.9263943600000001,0.5105899094999949
SORD,1540_volcanoes-d3,0.956974175,0.5191082699999925
SORD,1541_volcanoes-d4,0.930901095,0.480304528000006
SORD,1566_hill-valley,0.9358216,0.06429679350000238
SORD,182_satimage,0.990189515,0.35113690749994475
SORD,23_cmc,0.931494035,0.07822525699994454
SORD,28_optdigits,0.98793449,0.3098572035000006
SORD,294_satellite_image,0.990424345,0.3542954699999427
SORD,2dplanes,0.9682090750000001,2.4674772585000393
SORD,30_page-blocks,0.947040985,0.30789759400003275
SORD,312_scene,0.9855414299999999,0.12105997449996718
SORD,375_JapaneseVowels,0.984228625,0.5454304305000551
SORD,40474_thyroid-allbp,0.951472145,0.13786654350006752
SORD,40475_thyroid-allhyper,0.951472145,0.13848841950001767
SORD,40733_yeast,0.9387191699999999,0.06654960000000752
SORD,44_spambase,0.9792753449999999,0.25944748449997856
SORD,4538_GesturePhaseSegmentationProcessed,0.911232505,0.5534120050000365
SORD,60_waveform-5000,0.969687265,0.26365156849999943
SORD,679_rmftsa_sleepdata,0.90568302,0.05374995650000524
SORD,AedesQuinx,0.961535535,1.3004428789999474
SORD,AedesSex,0.989953165,1.2847224679999727
SORD,ArabicDigit,0.9929992899999999,0.4579418509999505
SORD,BNG,0.9913040649999999,2.3625431680000837
SORD,BNG_breast-w,0.9913040649999999,2.4598747710000133
SORD,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.773915135,0.08489113849995189
SORD,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.75513555,0.08530742750013809
SORD,HTRU,0.980231855,1.0546029009999802
SORD,MagicTelescope,0.95067026,1.1256087749999641
SORD,abalone,0.960023575,0.22251031750005493
SORD,ailerons,0.97267156,0.730672759499921
SORD,anuranCalls,0.983413465,0.34516445650003336
SORD,balloon,0.973398115,0.0996404190000612
SORD,bank8FM,0.98617445,0.4286846114999935
SORD,churn,0.919315675,0.28728962949996456
SORD,clean2,1.0,0.38789284549999137
SORD,click-prediction,0.89436723,2.7201185964999968
SORD,cmc,0.933585935,0.08055598200001438
SORD,covtype_reduced,0.950314635,0.5092646740000055
SORD,cpu_act,0.980750315,0.4703051260000029
SORD,default_credit_card_clients,0.92913342,1.8602264654999816
SORD,delta_ailerons,0.980521515,0.3978175074999399
SORD,eeg,0.878907555,0.8690131970000857
SORD,electricity-normalized,0.94723985,3.0699122370000076
SORD,elevators,0.9748022550000001,0.9994280540000091
SORD,file22f0e4a679,0.9897374600000001,0.07652507449999571
SORD,file79b563a1a18,0.952784035,0.1596207724999749
SORD,file7b5365fa741c,0.9635404649999999,0.24044210000005475
SORD,fri_c2_1000_10,0.926949015,0.05636159199993922
SORD,fried,0.968623945,2.7324975204999737
SORD,gina_agnostic,0.9627815,0.18641552549999685
SORD,houses,0.9895003699999999,1.2202869594998447
SORD,jm1-processed,0.90970434,0.6334615305000443
SORD,kdd_JapaneseVowels,0.984228625,0.5706600814999547
SORD,kin8nm,0.9443468850000001,0.4671304550001332
SORD,letter-recognition,0.932432245,1.1938382569999886
SORD,magic,0.95067026,1.1237333734999446
SORD,mozilla,0.959920155,0.9057183685000746
SORD,namao,0.98428742,1.9280795234998913
SORD,occupancy,0.99383599,1.099678745999845
SORD,page-blocks,0.947040985,0.28852141149985977
SORD,parity5_plus_5,0.803045835,0.057485391000027405
SORD,pendigits,0.9936390249999999,0.5807652890001372
SORD,phoneme,0.9508856900000001,0.28394775599996136
SORD,php50jXam,0.991336465,0.06791186650005325
SORD,phpGUrE90,0.951205595,0.055532184999919944
