attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
0.008076467479610423,0.06845067149315172,0.0022769902686268495,0.48757499991454695,0.03679193070875343,0.5613029212116319,0.0029082980142282216,0.0,0.0,0.0,0.0872422767064773,0.14807056732615592,0.7484778065153455,0.05634638431292022,0.23132470011413983,4.780246543992778e-22,1.1369182526794048e-21,7.776979989042631e-34,7.259017295501222e-34,0.6914250875859518,0.003606146949714762,0.0010627248558704211,0.0,0.5463919390752875,4.729138300746176e-17,5.2731723905921945e-17,1.8828852628586956e-15,1.575545269801357e-16,1.7782806357004167e-16,0.0011445418505169314,1.5772240555013002e-17,1.8168124443440922e-17,0.02103430409602347,0.4740141726441134,0.029783989799346152,0.11893644856078703,0.10742157612853863,0.6414972310926068,0.3280936717566111,0.002535734158725742,0.012517244090337986,1.004283213222471e-06,2.5268090107726147e-06,0.0,0.05568181818181822,0.0,0.7122972002884718,0.04710344792042516,1.4247135522270066e-17,1.5434213136685885e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04453682942971908,0.10852027344575049,0.5605699361001746,0.10107740307038914,0.10742157612853863,0.02516341589775906,0.2743006956221561,0.08007992007992008,0.0686153138477535,0.025875434375835338,0.0817469141607686,0.04648760330578513,0.3014705882352941,0.0,0.0,0.008325624421831638,0.0,0.014594951179437588,0.0,0.04648760330578513,0.07749077490774907,0.0007176076676715288,0.0,0.6747437438042267,0.0727079188606959,0.0,0.5627269385123628,0.0026018681840161897,0.0,0.0,0.0,0.0,0.0,0.0,0.16130663506710247,0.2725231387935002,0.8783921286657103,0.3250881914565397,1.6517756270888385e-11,4.064910600674741e-17,0.6296914737842629,0.31395693766789895,0.01876560292625465,0.3582046239430563,0.012390417187894347,0.17987445536615432,0.0,0.0,0.04057499560400915,0.08287549347351092,0.0,0.5955593862131268,0.0031223826361979237
0.018818178926805557,0.0,0.6555530137152145,0.0002142950349174247,0.0013054425151213423,0.26879477318630307,0.08975198694974226,0.0,0.0,0.0,0.031011413836325417,0.02607920201500588,0.9898629661973743,0.19030081684417643,0.0,6.149889291748526e-24,0.0,4.422937554624098e-37,3.5714173504025205e-38,0.41387932205729167,0.15222441649970475,0.0002691104960544609,0.0,0.1121538609686586,0.0,0.0,1.8689239846726144e-18,0.0,0.0,0.0323990815687974,2.0247810881363415e-18,5.320007171643777e-20,0.7195770651369938,0.04532049847690093,0.00012980918860213553,3.689378087699194e-05,0.09319051262433052,0.523894598726912,0.32178335661399754,0.0029682798277435984,0.015186947360080465,2.0563893060403373e-06,6.347211062591073e-06,0.0,0.016039279869067183,0.0,0.23096477336035814,0.11700034033241627,2.2523580361449385e-18,6.197273220593021e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1877623172411263,0.26154737554449803,0.3784838321876013,0.07826027150227417,0.09319051262433052,0.5133060179210719,0.20480280854879926,0.06497826497826499,0.0770400921712501,0.5124904214559387,0.07011138909739922,0.0,0.0,0.0,0.0,0.0,0.0,0.017618834944295798,0.0,0.0,0.0018450184501845018,0.0011872784398728685,0.0,0.8341421040626642,0.05305561130901042,0.0,0.2408019169977602,0.06842553251864064,0.0,0.0,0.0,0.0,0.0,0.0,0.06753235092913483,0.0018738996507215826,0.0006141059153387354,6.239900970730421e-05,1.6517719481783244e-11,9.868328405714594e-21,0.5089781575216987,0.3078258571002569,0.018213000541130113,0.2916466434214175,0.019560418429701947,0.15000283052230565,0.0,0.0,0.9999999999999999,0.4258725240235984,0.0,0.2755386643439097,0.09791315172849457
0.0791405572098185,0.14787651633434948,0.5368790578298676,9.117655750069153e-06,0.010380177771311672,0.7396767342151006,0.1512968693109915,0.0,0.0,0.0,0.10452582845419046,0.09621805511881201,0.9883588497891749,0.42759689699759945,0.545446334165073,2.165009918178667e-22,5.20864680141302e-23,7.245400439883501e-36,3.0064733984091755e-36,0.7434124130212967,0.2740695511599583,7.609317026392701e-05,0.0,0.12017081781132471,0.0,0.0,7.386633828812413e-17,0.0,0.0,0.004155436478343081,6.406686212681661e-18,8.983521856896612e-19,0.5720141500069226,0.12525270604299332,0.0002399752989426704,0.000111836320262196,0.0038255547054322878,0.1881329973815523,0.07872659406954884,0.07379069965144945,0.14958349692384942,3.601999267102896e-14,6.454023103963682e-15,0.0,0.15555555555555564,0.0,0.959663198618554,0.04782962887455816,7.013837928152885e-18,1.1134571512720071e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45882226540374044,0.7255231425691305,0.7445103265667545,0.14958788903011805,0.0038255547054322873,0.010929504197035258,0.03349547226912416,0.01138861138861139,0.006769641897896757,0.009272030651340997,0.007706939501563952,0.002066115702479339,0.0,0.0,0.0,0.3333333333333333,0.0,0.0015242340928553581,0.0,0.002066115702479339,0.0036900369003690036,0.000308190861748696,0.0,0.9999999999999998,0.003488693101754519,0.0,0.30177217939955536,0.019808913280475435,0.0,0.0,0.0,0.0,0.0,0.0,0.06471699442177462,0.01638143965756612,0.0001404958339000401,9.844303384430405e-05,1.6517720258902582e-11,4.2133590094463502e-19,0.169171071676244,0.07072094865860692,0.29793173120789396,0.6952970887507358,0.3026340208207281,0.6069857226811932,0.0,0.0,0.4989669421487602,0.5623367682256082,0.0,0.21552773906219658,0.006170716447392682
0.04181580817864242,0.18879258939515917,0.2850234133057047,0.8252120027222284,0.05881770551095846,0.9999999999999999,0.0,0.0,0.0,0.0,0.2011991516579234,0.6731830797213341,0.7963633579375997,0.16733546891024192,0.45453791299193536,4.554535324887163e-20,2.5099394854027966e-19,2.114152270214255e-32,3.650655289699312e-32,0.9999999999999998,0.0,0.0002685574653654899,0.0,0.49388022494661693,0.0,0.0,5.900264868195229e-16,0.0,0.0,0.0006998792320913219,1.1452628408093414e-16,1.2652470096879256e-16,0.31007467709076586,0.8279880696348679,0.002210306569015433,0.006425657884401929,0.0,0.0,0.0,0.9999999999999999,0.6579503742783362,0.0,0.0,0.0,0.0,0.0,0.8560168071372793,0.21458032432326868,9.607977971423213e-17,1.0338770846016265e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601198232385694,0.48354433562802984,1.0,0.0,0.0,3.80679339585096e-05,0.0005680419900592371,0.0,0.0,0.0,0.0,0.034090909090909095,0.08088235294117647,0.0,0.0,0.05378151260504202,0.0,0.00461367631332025,0.0,0.034090909090909095,0.046125461254612546,0.0006630751232700501,0.0,0.5620803609109715,0.15811132844414405,0.0,0.5130791336561749,0.005109192723968573,0.0,0.0,0.0,0.0,0.0,0.0,0.09736570210301543,0.06403669038926968,0.3739927008592421,0.45040789055167174,1.651782358072898e-11,9.219231595663576e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05519480519480519,0.3893824978220014,0.0,0.548738041099627,0.006181470502181545
0.15995208437820563,0.5526355592939995,0.5150378487447066,0.5442155988069091,0.02976108827102928,0.3151487125012983,0.26570455393780346,0.0,0.0,0.0,0.03540039590175959,0.02951942280074512,0.9740857406657657,0.23892721418765772,0.5893972257586696,7.549894757811977e-24,1.661737447353969e-24,4.38017377575176e-37,3.0173419143153866e-37,0.4398165183495056,0.31541929212175834,0.0004837216725653684,0.0,0.1790694259148037,0.0,0.0,1.3213448797128843e-17,0.0,0.0,0.0014248597773910087,8.341913510084827e-19,1.8286141654096124e-19,0.5788021075637719,0.5328364723728054,0.025827285007135835,0.07208932552078465,0.11920428462127007,0.5706539654272293,0.2600557419630591,0.002255558810188809,0.006402284521638361,8.204587973024029e-08,2.8034372788277006e-07,0.0,0.008962868117797741,0.0,0.42426425570266857,0.27179930619444503,5.933896946461408e-19,1.6485493582250405e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189605004403645,0.069961419002675,0.3898679384441788,0.15847846961246947,0.11920428462127007,0.025730034062390165,0.22689386745715817,0.09807692307692309,0.09046564296229624,0.024097363083164305,0.030650363184267233,0.050619834710743807,0.0,0.0,0.0,0.12705882352941175,0.0,0.02097051098718742,0.0,0.050619834710743807,0.08487084870848709,0.0016883875734474078,0.0,0.691010022241551,0.3687188445103114,0.0,0.13870558773191766,0.2194478474449576,0.0,0.0,0.0,0.0,0.0,0.0,0.16309037474224963,0.21021316116284078,0.013473373088044945,0.02180787645235646,1.6517719342686016e-11,6.309987728559262e-20,0.556886357128251,0.24635603029151407,0.02937638466256806,0.31298546689585727,0.013646730233203909,0.14735811624389752,0.0,0.0,0.03723059471722573,0.020176067563746486,0.0,0.2854343092271032,0.10714052519147994
0.9521824788189768,0.07817405080601253,0.5108853337965217,6.078042637121537e-06,0.29495740306768614,0.13649536971307907,0.12661728691310947,0.0,0.0,0.0,0.003703775320439635,0.00036079275653721045,1.0,0.9965895799516192,0.00790552701215134,1.0436101944098366e-14,3.280978585886329e-17,1.4333932019224665e-28,4.2871803054623055e-28,0.384355846950763,0.1737628109039332,0.004845171503908767,0.0,0.0,4.56381071133878e-16,3.506557867607646e-19,1.1518171677037658e-13,6.088465067244831e-17,1.229509024666798e-19,0.00010460973905850038,6.566582775003687e-15,3.181536361584677e-17,0.5873903413552211,0.0004566524748256835,0.001294377631956277,6.442628912967171e-05,0.029074215761285382,1.0,1.0,0.010113810252486609,0.008930621636374472,1.0,1.0,0.0,0.014583333333333361,0.0,0.42214399433245764,0.1555409211116691,8.101768362275065e-16,4.122333413279102e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012544362139860314,0.0030708467575844257,0.20684619157194106,0.08476325422920297,0.029074215761285386,0.003204518609117908,0.280522102684367,0.010375079465988556,0.00893160241837674,0.0019731800766283527,0.003104272740069397,0.1012396694214876,0.0,0.0,0.0,1.0,0.0,0.0008686495367885372,0.0,0.1012396694214876,0.18450184501845018,0.01613087905711417,0.0,0.4536346294210403,0.15964745473323616,0.0,0.07667306337222146,0.12331525277129471,0.0,0.0,0.0,0.0,0.0,0.0,0.1052865873572523,0.000950503739693983,6.133430000280536e-05,7.421257351831093e-06,1.651925296706162e-11,2.484032454563194e-18,1.0,1.0000000000000002,0.0,0.32822531313308223,0.043548137372218396,0.34397833430978697,0.0,0.0,0.017975206611570246,0.0009673921383407703,0.0,0.1275983916884117,0.16592656168118441
0.004995930020244529,0.0023969603663351567,0.5656583290495585,0.18573159345273116,0.6875358877579658,0.3152520676538143,0.08255444911297931,0.0,0.0,0.0,0.0018012369037828276,0.0018710902267845952,1.0,0.016112266242762626,0.0543694922697397,3.9245211519201e-22,8.721539263388171e-22,4.024875789513403e-34,3.992541482013606e-34,0.38730228509631853,0.20260231025423467,0.0073359060562064775,0.0,0.0,7.167752677534211e-16,1.0571322077591763e-17,9.308874712986259e-16,2.5918718091781625e-15,3.8174003139606567e-17,1.989104637278566e-05,4.149600438984999e-17,9.25374789834229e-18,0.6444191569103995,0.18364867970873863,0.00023359207612496548,2.3397682912470707e-05,0.028768171384850803,0.35339215089747494,0.16593211872487415,0.010223492932791041,0.027811109932031983,1.0674826224339112e-11,1.0069612816448404e-11,0.0,0.014736842105263206,0.0,0.240451908756389,0.17217802755907663,4.619982098404978e-17,1.0267609216412746e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008297462818320745,0.015093943604096351,0.35323772738702275,0.0915393966709476,0.028768171384850803,0.0006261574063533379,0.1292516922668856,0.042451665981077746,0.03409835921547363,0.0006743295019157086,0.0023883686901649223,0.5144628099173554,0.0,0.0,0.0,0.00039278557114228455,0.0,0.006555845560668205,1.0,0.5144628099173554,0.8985239852398523,0.026548678735907043,0.0,0.5404330885602275,0.08754892295902288,0.0,0.042203778820480764,0.04913568547797449,0.0,0.0,0.0,0.0,0.0,0.0,0.06669507573174846,0.0010120868381640333,0.028537207279393812,0.048593881157434814,1.651825461859952e-11,3.2511229527886916e-18,0.33466801979636257,0.1542328598449618,0.0921981046635319,0.5164505686828899,0.06602013566988685,0.21816766660121012,0.0,0.0,0.0019421487603305783,0.0008784672503641885,0.0,0.09797420340524599,0.11787836640610959
0.06470986773246871,0.10466484968062853,0.6439402160106029,0.07812217274087778,0.003264347867486299,0.5645527963046063,0.0759993625259926,0.0,0.0,0.0,0.046243555932747635,0.016646931075699454,0.8335972371689675,0.1266730617397161,0.2937143420535812,4.0939665442638636e-24,8.432735549510185e-25,4.4232985645797666e-37,4.84988375369612e-38,0.6534356540179229,0.11505478217802757,0.00011527136162559889,0.0,0.4480107036538371,0.0,0.0,1.3997776736964193e-17,0.0,0.0,0.013188016169603245,1.5796793260255257e-18,1.4986770886742898e-19,0.6729595137463873,0.08995013860868312,0.000262639239652341,0.0001497146867910809,0.08033664881407804,0.4864704785512938,0.22304582083446794,0.0034901834959617526,0.019083767215476555,1.690457801551365e-09,4.070625098919313e-09,0.0,0.03453510436432637,0.0,0.5820827042528767,0.05840836286842521,1.6083638617855752e-18,1.832991064828574e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31248197590147825,0.17896638219149155,0.6150474075017645,0.04869417663953783,0.08033664881407804,0.17704193938819918,0.1731601097426954,0.08068854222700376,0.07137260527221065,0.1756628352490422,0.019783963149806846,0.0030991735537190084,0.0,0.0,0.0,0.0,0.0,0.018044964905739234,0.0,0.0030991735537190084,0.007380073800738007,0.0006383796382503055,0.0,0.8745264905505805,0.019022944378313773,0.0,0.5664971261650391,0.06799176782932508,0.0,0.0,0.0,0.0,0.0,0.0,0.07640854185029018,0.010214911537876705,1.9403845008974045e-05,3.098236679484252e-05,1.6517719338363235e-11,3.095456041030529e-20,0.4706151230476379,0.2098778766953191,0.04338872841099406,0.3220195033457847,0.022339269269801725,0.16603084665552173,0.0,0.0,0.3987603305785124,0.20074632487649474,0.0,0.5715550157804838,0.04340706413746108
0.04914935440143882,0.2822026648279163,0.24609507743391995,0.6962339712653435,0.13890597663329082,0.5410429132271432,0.4196222213736058,0.0,0.0,0.0,0.10210147310449505,0.0722483457088828,0.8981104203812589,0.16615200301755417,0.4853270361118808,1.530580186661138e-23,1.386198282224992e-23,3.510900212754068e-36,3.723661905574583e-36,0.6109623720826725,0.24443518152765534,0.0003358033923558116,0.0,0.35265593775716003,0.0,0.0,6.267683359846013e-17,0.0,0.0,0.0002712522317063352,1.8160850202282794e-18,1.059276643998943e-18,0.2863581739235391,0.6744519352883319,0.0052127693637759225,0.015543084564417694,0.01851568477429227,0.3459965946924921,0.17081768406951187,0.015959094556515577,0.04453429826881061,5.802623105973543e-12,5.7488783455223945e-12,0.0,0.011382113821138198,0.0,0.7375488807726365,0.2882956050625406,1.198690234913339e-18,9.098876522312989e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14491306840149112,0.17279425937744008,0.5457178880785576,0.1415408511395529,0.01851568477429227,0.004997943447505223,0.20577471782431356,0.025915261209378856,0.02015402696379628,0.004948708441478186,0.0074621567476103635,0.040289256198347105,0.022058823529411763,0.0,0.0,0.05975609756097561,0.0,0.00022535719114796966,0.0,0.040289256198347105,0.07564575645756458,0.0006613837096050136,0.0,0.715137486477482,0.1898983821890309,0.0,0.49442504226437456,0.3398030324693296,0.0,0.0,0.0,0.0,0.0,0.0,0.11557912578808535,0.08864368359565812,0.20745013428251785,0.28663659715603246,1.6517722092094378e-11,1.97756781227459e-18,0.32769683746611344,0.15751167898279983,0.0854195830432765,0.4744246760453325,0.08549557403512069,0.3506430739796684,0.0,0.0,0.04681515823422697,0.08589471279119992,0.0,0.42284130181358437,0.01669385131966542
0.003993518055202084,0.000896687644890714,0.6859455359206647,7.93208104874886e-06,0.009619511283207996,0.30666951620568994,0.05161414823237322,0.0,0.0,0.0,0.03477799044448978,0.001715266039902743,0.9999103947481804,0.0176108540235182,0.03262912024790327,1.2860899775660806e-18,2.1150511764336445e-19,9.998177467772082e-31,2.974972603888842e-32,0.4897999153571218,0.09887459988905921,0.00018268571911414177,0.0,0.010553835407782585,0.0,0.0,2.0150179136746205e-14,0.0,0.0,0.004485986290845147,1.9799043729204925e-15,1.1047334785644579e-17,0.7461858863334508,0.004404073757335536,0.00039357222284423397,1.4244972990344674e-05,0.06503442999234889,0.6315874971233638,0.6402187510661621,0.004379229836101409,0.03461233334988784,0.02907427493854803,0.06810651893819014,0.0,0.298360655737705,0.0,0.5882470635199946,0.0732099511837902,2.2349066115114473e-15,1.4017607679806022e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573477042522025,0.025911034499064723,0.9671956399891666,0.021648012574398145,0.06503442999234889,0.03583795445872954,0.10230272430762842,0.030851501439736737,0.03997163909566621,0.03422222222222222,0.010207738734565873,0.01859504132231405,0.0,0.0,0.0,0.0,0.0,0.02622338224267282,0.0,0.01859504132231405,0.03690036900369004,0.0008622681602992965,0.0,0.6710970102163696,0.047739319356430075,0.0,0.2534678577960523,0.043635370332722384,0.0,0.0,0.0,0.0,0.0,0.0,0.0632239483070298,0.0008148334435407155,0.0002625355504850804,4.366941304893196e-06,1.6517984118564994e-11,3.509633466079654e-18,0.6198535665507683,0.6318767072071649,0.007163191228304756,0.3015332500243707,0.02807025909904676,0.17884721355373173,0.0,0.0,0.0981404958677686,0.058630276977590816,0.0,0.30678173918763085,0.06693314468982703
