quantifier,dataset,abs_error,run_time
CC,winetype,0.00415,8.649497758597135e-06
DyS,1043_ada_agnostic,0.0449,0.047640608498768416
DyS,1460_banana,0.09380000000000001,0.04736840899859089
DyS,1462_banknote-authentication,0.005600000000000001,0.046488964000163835
DyS,1466_cardiotocography,0.0004,0.04653741049973178
DyS,1475_first-order-theorem-proving,0.0663,0.04830642350003472
DyS,1479_hill-valley,0.05235,0.04625285300135147
DyS,1485_madelon,0.25245,0.047160814001690594
DyS,1489_phoneme,0.051699999999999996,0.04803219799898215
DyS,1494_qsar-biodeg,0.038,0.045917178499657894
DyS,1496_ringnorm,0.0472,0.04839952150068712
DyS,1497_wall-robot-navigation,0.05165,0.04786129650005023
DyS,1504_steel-plates-fault,0.0,0.046500470000319184
DyS,1507_twonorm,0.0072,0.04793950350096566
DyS,1526_wall-robot-navigation,0.0572,0.0480634020009893
DyS,1535_volcanoes-b5,0.0692,0.04741852749953978
DyS,1538_volcanoes-d1,0.05575,0.04806798549936502
DyS,1539_volcanoes-d2,0.0627,0.04758676400029799
DyS,1540_volcanoes-d3,0.0535,0.047685481498629084
DyS,1541_volcanoes-d4,0.0723,0.047705913000827424
DyS,1566_hill-valley,0.20379999999999998,0.04639654150028946
DyS,182_satimage,0.0087,0.04775565049785655
DyS,23_cmc,0.08255000000000001,0.04637430900082109
DyS,28_optdigits,0.01425,0.047406237499963026
DyS,294_satellite_image,0.0087,0.04774045749843935
DyS,2dplanes,0.029849999999999998,0.05403223750035977
DyS,30_page-blocks,0.02765,0.04717877749848412
DyS,312_scene,0.013049999999999999,0.0468910329999926
DyS,375_JapaneseVowels,0.013300000000000001,0.04821142350076116
DyS,40474_thyroid-allbp,0.0513,0.04702056050053215
DyS,40475_thyroid-allhyper,0.0513,0.04723551999952178
DyS,40733_yeast,0.07405,0.04628975499930675
DyS,44_spambase,0.020499999999999997,0.047780406500824026
DyS,4538_GesturePhaseSegmentationProcessed,0.09620000000000001,0.04857467499896302
DyS,60_waveform-5000,0.0268,0.048003953998268116
DyS,679_rmftsa_sleepdata,0.09515000000000001,0.046149445001065034
DyS,AedesQuinx,0.03885,0.050635751501104095
DyS,AedesSex,0.010549999999999999,0.04938266700031818
DyS,ArabicDigit,0.006,0.04766324799929862
DyS,BNG,0.0087,0.05114857400069013
DyS,BNG_breast-w,0.0087,0.05119082299934234
DyS,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.36315,0.04660582400174462
DyS,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.3258,0.04665901950007537
DyS,HTRU,0.018000000000000002,0.04865600500124856
DyS,MagicTelescope,0.051399999999999994,0.04981574350094888
DyS,abalone,0.0387,0.04764577800015104
DyS,ailerons,0.024900000000000002,0.04929122549976455
DyS,anuranCalls,0.014950000000000001,0.0477471359995252
DyS,balloon,0.028050000000000002,0.046698859998723495
DyS,bank8FM,0.0123,0.04812102600131766
DyS,churn,0.04775,0.047069826498336624
DyS,clean2,5e-05,0.0475422984996112
DyS,click-prediction,0.1282,0.0516138355001749
DyS,cmc,0.07505,0.046636868498608236
DyS,covtype_reduced,0.0533,0.04838440200066543
DyS,cpu_act,0.01875,0.048746362499659884
DyS,default_credit_card_clients,0.08234999999999999,0.050518502000340956
DyS,delta_ailerons,0.019,0.0479222110005503
DyS,eeg,0.12855,0.049244443500792844
DyS,electricity-normalized,0.054000000000000006,0.05422253800061298
DyS,elevators,0.0248,0.04930337149868137
DyS,file22f0e4a679,0.0082,0.046657707000267695
DyS,file79b563a1a18,0.044000000000000004,0.047509565499203744
DyS,file7b5365fa741c,0.03525,0.047444826000573814
DyS,fri_c2_1000_10,0.06225,0.046110283499874644
DyS,fried,0.029500000000000002,0.0526521710002271
DyS,gina_agnostic,0.036000000000000004,0.047478218999749515
DyS,houses,0.009300000000000001,0.04901410799968289
DyS,jm1-processed,0.09655,0.04824463049924816
DyS,kdd_JapaneseVowels,0.013300000000000001,0.048293192501587326
DyS,kin8nm,0.05600000000000001,0.048280272499105194
DyS,letter-recognition,0.06795,0.04913168600091012
DyS,magic,0.051399999999999994,0.049811820999748305
DyS,mozilla,0.03835,0.04933438700027182
DyS,namao,0.014650000000000002,0.050832166998879984
DyS,occupancy,0.00645,0.048646280000684786
DyS,page-blocks,0.02765,0.0473042759996315
DyS,parity5_plus_5,0.28425,0.04592535849980777
DyS,pendigits,0.0046500000000000005,0.047992876500211425
DyS,phoneme,0.05005,0.047581436499312985
DyS,php50jXam,0.005600000000000001,0.04655882149891113
DyS,phpGUrE90,0.03735,0.0461852445002296
DyS,phpMD2hR6,0.03025,0.05800374999977066
DyS,phpV5QYya,0.019,0.048433088497549764
DyS,phpWfYmlu,0.04650000000000001,0.048455117499688644
DyS,phphQEck0,0.01565,0.07086031099868706
DyS,phplE7q6h,0.1215,0.04923101550113643
DyS,phpmPOD5A,0.49145000000000005,0.050382016000367
DyS,phpwRjVjk,0.09380000000000001,0.047420969999511724
DyS,phpxijhaP,0.0072,0.048151379499468024
DyS,pol,0.0231,0.049190779499767814
DyS,pollen,0.49125,0.04741074450023006
DyS,puma32H,0.1186,0.04816678600036539
DyS,puma8NH,0.037000000000000005,0.048238511999952605
DyS,quake,0.35009999999999997,0.04663365799977328
DyS,space_ga,0.0332,0.04764951899996959
DyS,spambase,0.020499999999999997,0.048052689998585266
DyS,sylva_prior,0.00645,0.04794357599996147
DyS,visualizing_soil,0.0027500000000000003,0.04782766649994301
DyS,wind,0.027800000000000002,0.047956206500530243
DyS,winetype,0.00335,0.04744128650068888
HDy,1043_ada_agnostic,0.08990000000000001,0.20427703050198034
HDy,1460_banana,0.06685,0.20439562300103717
HDy,1462_banknote-authentication,0.01115,0.200253027001163
HDy,1466_cardiotocography,0.00045,0.20058146750059677
HDy,1475_first-order-theorem-proving,0.07060000000000001,0.20728629699893644
HDy,1479_hill-valley,0.044199999999999996,0.1988837915007025
HDy,1485_madelon,0.2743,0.20271383399929618
HDy,1489_phoneme,0.06480000000000001,0.20635546350022196
HDy,1494_qsar-biodeg,0.0313,0.1975614595017396
HDy,1496_ringnorm,0.06,0.20753220849830542
HDy,1497_wall-robot-navigation,0.05945,0.20550314099833486
HDy,1504_steel-plates-fault,0.0016,0.2003867054996954
HDy,1507_twonorm,0.00735,0.20652019749963074
HDy,1526_wall-robot-navigation,0.0583,0.20621274350050953
HDy,1535_volcanoes-b5,0.1877,0.20376067099845385
HDy,1538_volcanoes-d1,0.15380000000000002,0.206139303000964
HDy,1539_volcanoes-d2,0.0737,0.2045357525005238
HDy,1540_volcanoes-d3,0.12065,0.20484278550240562
HDy,1541_volcanoes-d4,0.14679999999999999,0.20476106700123636
HDy,1566_hill-valley,0.14235,0.19923346099923947
HDy,182_satimage,0.0092,0.2056193774996791
HDy,23_cmc,0.1465,0.1995650684987777
HDy,28_optdigits,0.029500000000000002,0.20341517349908828
HDy,294_satellite_image,0.012849999999999999,0.20556243099999846
HDy,2dplanes,0.03595,0.2265824579980108
HDy,30_page-blocks,0.05125,0.2024105104994669
HDy,312_scene,0.01565,0.20184539000067162
HDy,375_JapaneseVowels,0.0323,0.2074858990003122
HDy,40474_thyroid-allbp,0.055600000000000004,0.2025010614997882
HDy,40475_thyroid-allhyper,0.055600000000000004,0.203203464999242
HDy,40733_yeast,0.0943,0.1992797944995982
HDy,44_spambase,0.0271,0.20554236200041487
HDy,4538_GesturePhaseSegmentationProcessed,0.15245,0.20807564699847717
HDy,60_waveform-5000,0.04650000000000001,0.20571924550109544
HDy,679_rmftsa_sleepdata,0.09815,0.19890719950024505
HDy,AedesQuinx,0.0526,0.2143711694990634
HDy,AedesSex,0.013500000000000002,0.21192101349879522
HDy,ArabicDigit,0.0064,0.20522815650008852
HDy,BNG,0.011399999999999999,0.21983953949980786
HDy,BNG_breast-w,0.011399999999999999,0.21956370000028982
HDy,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.2873,0.2007076604987378
HDy,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.33354999999999996,0.20111438199979603
HDy,HTRU,0.0334,0.20955307600059314
HDy,MagicTelescope,0.08435000000000001,0.21198228099921834
HDy,abalone,0.04845,0.20430548000105772
HDy,ailerons,0.03025,0.21038216549815844
HDy,anuranCalls,0.02155,0.20511169150020578
HDy,balloon,0.052300000000000006,0.20111248850109406
HDy,bank8FM,0.01435,0.2068566734988417
HDy,churn,0.0752,0.20236394449952058
HDy,clean2,0.00125,0.2052788550000696
HDy,click-prediction,0.12965,0.22276849200032303
HDy,cmc,0.145,0.20030902249956853
HDy,covtype_reduced,0.06570000000000001,0.20672905250030454
HDy,cpu_act,0.0271,0.20863548399924184
HDy,default_credit_card_clients,0.14315,0.21610782799951267
HDy,delta_ailerons,0.02255,0.20618761750098202
HDy,eeg,0.1318,0.21153669049861493
HDy,electricity-normalized,0.06735000000000001,0.22727885499931288
HDy,elevators,0.03215,0.2101876519988582
HDy,file22f0e4a679,0.00775,0.1996423704989138
HDy,file79b563a1a18,0.04545,0.2046346865002124
HDy,file7b5365fa741c,0.06165,0.20331946250022156
HDy,fri_c2_1000_10,0.053,0.197806232500443
HDy,fried,0.03955,0.22153219949934283
HDy,gina_agnostic,0.035300000000000005,0.2046482105005998
HDy,houses,0.009250000000000001,0.20990428999939467
HDy,jm1-processed,0.16175,0.20700413700003992
HDy,kdd_JapaneseVowels,0.0323,0.20801631699956488
HDy,kin8nm,0.0668,0.20652451600006316
HDy,letter-recognition,0.08710000000000001,0.21100299950005139
HDy,magic,0.08435000000000001,0.21178274499965483
HDy,mozilla,0.0473,0.21061741450073895
HDy,namao,0.0245,0.2175278665003134
HDy,occupancy,0.016200000000000003,0.20955951100128004
HDy,page-blocks,0.05125,0.20304113099977258
HDy,parity5_plus_5,0.32535,0.19738713250029832
HDy,pendigits,0.0196,0.20579445949959335
HDy,phoneme,0.06825,0.20464583900087746
HDy,php50jXam,0.01115,0.19988388549914815
HDy,phpGUrE90,0.032400000000000005,0.19862055899939152
HDy,phpMD2hR6,0.04135,0.24518592399923364
HDy,phpV5QYya,0.0197,0.20739106800203444
HDy,phpWfYmlu,0.05725,0.20728956000049947
HDy,phphQEck0,0.03335,0.2950572039996041
HDy,phplE7q6h,0.1293,0.21128002550118252
HDy,phpmPOD5A,0.29425,0.21651380800030892
HDy,phpwRjVjk,0.061000000000000006,0.20412877449925873
HDy,phpxijhaP,0.00735,0.20635171450165216
HDy,pol,0.03145,0.20959081050110398
HDy,pollen,0.42524999999999996,0.20473406749966672
HDy,puma32H,0.1291,0.20687846199958584
HDy,puma8NH,0.0443,0.20662735699967016
HDy,quake,0.3299,0.2006538194992754
HDy,space_ga,0.039450000000000006,0.20460400499898243
HDy,spambase,0.0271,0.2065037270000903
HDy,sylva_prior,0.026550000000000004,0.20618620650027877
HDy,visualizing_soil,0.0049,0.2057409330001974
HDy,wind,0.029900000000000003,0.2056545159991947
HDy,winetype,0.0054,0.2043739965002169
MAX,1043_ada_agnostic,0.0575,0.00014990199910243972
MAX,1460_banana,0.1435,0.00014761050013476051
MAX,1462_banknote-authentication,0.00755,0.0001468864995695185
MAX,1466_cardiotocography,0.0009,0.0001446055005362723
MAX,1475_first-order-theorem-proving,0.07705000000000001,0.00015033599949674682
MAX,1479_hill-valley,0.047400000000000005,0.00014977099854149856
MAX,1485_madelon,0.2609,0.00014813249901635573
MAX,1489_phoneme,0.0637,0.00015117799950530752
MAX,1494_qsar-biodeg,0.0656,0.0001476720001664944
MAX,1496_ringnorm,0.0524,0.00014983050044975243
MAX,1497_wall-robot-navigation,0.06585,0.0001494190003722906
MAX,1504_steel-plates-fault,0.0,0.00014810849897912705
MAX,1507_twonorm,0.011049999999999999,0.00014843449942418375
MAX,1526_wall-robot-navigation,0.07295,0.00015367549858638085
MAX,1535_volcanoes-b5,0.03975,0.00014897600092808716
MAX,1538_volcanoes-d1,0.0548,0.00015383400037535466
MAX,1539_volcanoes-d2,0.0819,0.00014833150038612075
MAX,1540_volcanoes-d3,0.0562,0.0001498955006536562
MAX,1541_volcanoes-d4,0.06565,0.00014940950000891462
MAX,1566_hill-valley,0.2618,0.00015089650027221067
MAX,182_satimage,0.0118,0.00014994949771789833
MAX,23_cmc,0.0922,0.0001441775004786905
MAX,28_optdigits,0.0141,0.000152320999186486
MAX,294_satellite_image,0.012150000000000001,0.0001520890009123832
MAX,2dplanes,0.039599999999999996,0.00016284799974528141
MAX,30_page-blocks,0.0297,0.0001484044999233447
MAX,312_scene,0.0146,0.00015183649928076192
MAX,375_JapaneseVowels,0.0165,0.00014934300052118487
MAX,40474_thyroid-allbp,0.06335,0.000145577000657795
MAX,40475_thyroid-allhyper,0.06335,0.00014897199944243766
MAX,40733_yeast,0.07815,0.00014387999995960855
MAX,44_spambase,0.0246,0.0001488190006057266
MAX,4538_GesturePhaseSegmentationProcessed,0.11205,0.0001525190004031174
MAX,60_waveform-5000,0.03105,0.00014855600078590215
MAX,679_rmftsa_sleepdata,0.0947,0.0001506264999625273
MAX,AedesQuinx,0.0462,0.00015112050110474229
MAX,AedesSex,0.013000000000000001,0.00015212300015264192
MAX,ArabicDigit,0.0086,0.00015041450067656114
MAX,BNG,0.01045,0.00015248800118570217
MAX,BNG_breast-w,0.01045,0.00015221800058498047
MAX,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.46835,0.00014486549946013838
MAX,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.34454999999999997,0.000151084499375429
MAX,HTRU,0.0172,0.00015244399881339632
MAX,MagicTelescope,0.06280000000000001,0.00015400099902763032
MAX,abalone,0.051500000000000004,0.0001486864988692105
MAX,ailerons,0.0345,0.0001523154997266829
MAX,anuranCalls,0.01595,0.00014931049852748402
MAX,balloon,0.03905,0.00014586100092856214
MAX,bank8FM,0.0175,0.0001532054995186627
MAX,churn,0.05465,0.00014739750025910325
MAX,clean2,0.0009,0.00015473500025109388
MAX,click-prediction,0.13255,0.00015454199950909242
MAX,cmc,0.0883,0.00015015749973827042
MAX,covtype_reduced,0.06575,0.0001482300001953263
MAX,cpu_act,0.0219,0.0001528069995401893
MAX,default_credit_card_clients,0.0859,0.00015214200058835558
MAX,delta_ailerons,0.02165,0.00015226349991280584
MAX,eeg,0.2416,0.00015214949991786852
MAX,electricity-normalized,0.0656,0.00015376100040157326
MAX,elevators,0.03345,0.00015343449980719014
MAX,file22f0e4a679,0.009300000000000001,0.00014717349884449504
MAX,file79b563a1a18,0.0599,0.00015192099977866746
MAX,file7b5365fa741c,0.043250000000000004,0.0001484219991834834
MAX,fri_c2_1000_10,0.11699999999999999,0.00014410950025194323
MAX,fried,0.0381,0.00015355699928477407
MAX,gina_agnostic,0.04395,0.00015222999951220118
MAX,houses,0.01275,0.00014993300079368054
MAX,jm1-processed,0.1097,0.00015141050083911979
MAX,kdd_JapaneseVowels,0.0165,0.00015218400076264516
MAX,kin8nm,0.06645000000000001,0.00014884200019878334
MAX,letter-recognition,0.08915000000000001,0.00015217450039926915
MAX,magic,0.06280000000000001,0.00015357549913460388
MAX,mozilla,0.04435000000000001,0.0001508360002480913
MAX,namao,0.02125,0.00015343099992605857
MAX,occupancy,0.0062,0.00015123100063647144
MAX,page-blocks,0.0297,0.0001492009988578502
MAX,parity5_plus_5,0.2664,0.00014377300103660673
MAX,pendigits,0.006750000000000001,0.00015210249897791074
MAX,phoneme,0.0634,0.00014822199911577628
MAX,php50jXam,0.00755,0.00014611649821745233
